ts_code,date,close,open,high,low,pre_close,pct_change,volume,amount,vwap,regime,split,trade_date,vol,prev_close,pct_chg
QQQ,2025-05-06,481.41,479.56,485.05,478.19,,,32786309.0,15798222333.46,481.85,,,,,485.93,-0.93
QQQ,2025-05-07,483.3,482.08,485.8,476.78,,,38109864.0,18338883478.71,481.21,,,,,481.41,0.39
QQQ,2025-05-08,488.29,488.53,492.7,484.17,,,39577594.0,19361125477.0,489.19,,,,,483.3,1.03
QQQ,2025-05-09,487.97,490.21,491.54,486.2,,,27767415.0,13562063926.02,488.42,,,,,488.29,-0.07
QQQ,2025-05-12,507.85,506.99,507.89,501.48,,,45090618.0,22739487237.36,504.31,,,,,487.97,4.07
QQQ,2025-05-13,515.59,509.16,517.39,508.42,,,53269575.0,27418069190.45,514.7,,,,,507.85,1.52
QQQ,2025-05-14,518.68,516.77,519.23,515.75,,,47014516.0,24333983816.31,517.58,,,,,515.59,0.6
QQQ,2025-05-15,519.25,516.52,521.93,515.17,,,50153274.0,26005880872.93,518.53,,,,,518.68,0.11
QQQ,2025-05-16,521.51,520.66,521.7,517.1,,,48394602.0,25163420829.67,519.96,,,,,519.25,0.44
QQQ,2025-05-19,522.01,514.24,522.53,514.24,,,52536153.0,27329637768.36,520.21,,,,,521.51,0.1
QQQ,2025-05-20,520.27,519.47,520.93,516.66,,,42517563.0,22085725566.04,519.45,,,,,522.01,-0.33
QQQ,2025-05-21,513.04,516.27,523.0,511.24,,,71292813.0,36869854621.68,517.16,,,,,520.27,-1.39
QQQ,2025-05-22,514.0,513.66,517.71,512.3,,,55607168.0,28667246729.79,515.53,,,,,513.04,0.19
QQQ,2025-05-23,509.24,506.18,511.84,505.58,,,58368075.0,29722432211.65,509.22,,,,,514.0,-0.93
QQQ,2025-05-27,521.22,516.15,521.71,514.59,,,47226325.0,24523745078.91,519.28,,,,,509.24,2.35
QQQ,2025-05-28,518.91,522.18,523.68,518.39,,,46637176.0,24299574413.97,521.03,,,,,521.22,-0.44
QQQ,2025-05-29,519.93,526.33,526.48,517.32,,,58724071.0,30570868739.81,520.58,,,,,518.91,0.2
QQQ,2025-05-30,519.11,519.44,520.68,511.93,,,67662813.0,34995650075.03,517.21,,,,,519.93,-0.16
QQQ,2025-06-02,523.21,517.24,523.45,515.97,,,44762817.0,23295625921.65,520.42,,,,,519.11,0.79
QQQ,2025-06-03,527.3,523.56,528.74,522.69,,,44070329.0,23204405416.28,526.53,,,,,523.21,0.78
QQQ,2025-06-04,528.77,528.01,529.84,525.97,,,41359321.0,21869034216.34,528.76,,,,,527.3,0.28
QQQ,2025-06-05,524.79,530.18,533.05,522.66,,,61286622.0,32379371625.6,528.33,,,,,528.77,-0.75
QQQ,2025-06-06,529.92,530.0,531.8,528.21,,,42467020.0,22518749304.76,530.26,,,,,524.79,0.98
QQQ,2025-06-09,530.7,530.14,532.35,529.01,,,33688672.0,17894467155.66,531.17,,,,,529.92,0.15
QQQ,2025-06-10,534.21,531.17,534.9,528.89,,,40664797.0,21653805958.29,532.5,,,,,530.7,0.66
QQQ,2025-06-11,532.41,535.62,536.78,530.11,,,53701032.0,28661221896.25,533.72,,,,,534.21,-0.34
QQQ,2025-06-12,533.66,531.09,534.64,530.84,,,34104887.0,18187480400.12,533.28,,,,,532.41,0.23
QQQ,2025-06-13,526.96,527.68,531.87,525.73,,,55814442.0,29498886465.81,528.52,,,,,533.66,-1.26
QQQ,2025-06-16,534.29,530.5,535.37,530.45,,,37622051.0,20082560907.1,533.8,,,,,526.96,1.39
QQQ,2025-06-17,529.08,531.71,533.32,527.91,,,42180868.0,22394282170.85,530.91,,,,,534.29,-0.98
QQQ,2025-06-18,528.99,530.1,532.55,527.4,,,43983524.0,23326032989.01,530.34,,,,,529.08,-0.02
QQQ,2025-06-20,526.83,532.26,533.56,524.88,,,61643520.0,32536552042.14,527.82,,,,,528.99,-0.41
QQQ,2025-06-23,531.65,526.81,532.17,523.65,,,50666145.0,26798160588.55,528.92,,,,,526.83,0.91
QQQ,2025-06-24,539.78,536.89,540.7,536.27,,,45441981.0,24481590067.67,538.74,,,,,531.65,1.53
QQQ,2025-06-25,541.16,542.06,543.31,539.38,,,44804168.0,24250069992.7,541.25,,,,,539.78,0.26
QQQ,2025-06-26,546.22,543.35,546.67,541.52,,,43811434.0,23849261434.31,544.36,,,,,541.16,0.94
QQQ,2025-06-27,548.09,547.26,549.99,544.54,,,57577149.0,31536632789.07,547.73,,,,,546.22,0.34
QQQ,2025-06-30,551.64,551.26,552.8,549.01,,,45548743.0,25079253589.61,550.6,,,,,548.09,0.65
