ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
IVV,20220125,436.44,434.99,441.63,429.01,441.52,-1.15,14719981,6400712154.2,434.83
IVV,20220124,441.52,433.95,442.32,422.56,439.98,0.35,18261083,7879265066.44,431.48
IVV,20220121,439.98,447.58,450.01,439.87,448.72,-1.95,13981012,6218065432.95,444.75
IVV,20220120,448.72,455.74,460.75,448.21,453.76,-1.11,8907317,4062732568.19,456.11
IVV,20220119,453.76,460.0,461.6,453.43,458.5,-1.03,6260824,2867561384.29,458.02
IVV,20220118,458.5,461.7,461.94,457.33,466.75,-1.77,9690262,4455124021.3,459.75
IVV,20220114,466.75,463.14,467.08,461.9,466.59,0.03,9652984,4485161520.46,464.64
IVV,20220113,466.59,474.22,474.92,465.49,473.08,-1.37,5351102,2515452984.59,470.08
IVV,20220112,473.08,473.73,475.26,470.97,471.83,0.26,8938621,4228958489.75,473.11
IVV,20220111,471.83,467.26,471.9,464.05,467.22,0.99,7552016,3538178552.77,468.51
IVV,20220110,467.22,464.69,467.78,458.59,468.1,-0.19,8975938,4153946252.33,462.79
IVV,20220107,468.1,470.02,471.25,466.67,469.98,-0.4,7673578,3598853753.07,468.99
IVV,20220106,469.98,469.95,472.85,467.48,470.33,-0.07,5959067,2804737617.87,470.67
IVV,20220105,470.33,479.27,480.03,470.29,479.68,-1.95,7211395,3430886362.26,475.76
IVV,20220104,479.68,481.37,482.07,477.66,479.84,-0.03,5452004,2619050364.65,480.38
IVV,20220103,479.84,478.38,479.9,475.91,476.99,0.6,5560277,2660179916.34,478.43
IVV,20211231,476.99,477.66,478.93,476.75,478.18,-0.25,3980115,1902039246.83,477.89
IVV,20211230,478.18,480.04,481.09,477.76,479.53,-0.28,4030624,1933969372.46,479.82
IVV,20211229,479.53,479.08,480.64,478.0,479.03,0.1,3312068,1587428287.14,479.29
IVV,20211228,479.03,479.84,480.9,478.12,479.4,-0.08,4267035,2045868291.39,479.46
IVV,20211227,479.4,474.08,479.4,474.08,472.63,1.43,4130414,1972744626.1,477.61
IVV,20211223,472.63,470.82,474.23,470.71,469.75,0.61,4368754,2066109237.21,472.93
IVV,20211222,469.75,464.8,469.87,464.65,465.06,1.01,4833164,2260317204.85,467.67
IVV,20211221,465.06,460.57,465.24,458.32,456.92,1.78,6333020,2928446585.12,462.41
IVV,20211220,456.92,456.46,457.4,453.1,462.11,-1.12,7001074,3187640660.13,455.31
IVV,20211217,462.11,463.52,466.73,460.06,466.74,-0.99,8429484,3907012391.07,463.49
IVV,20211216,466.74,472.96,473.28,465.17,471.06,-0.92,7865883,3690251400.2,469.15
IVV,20211215,471.06,463.83,471.27,461.14,463.77,1.57,7050750,3276715635.69,464.73
IVV,20211214,463.77,463.48,466.12,460.61,467.07,-0.71,10305915,4769630846.64,462.81
IVV,20211213,467.07,470.66,470.94,466.71,472.74,-1.2,8930016,4182201715.89,468.33
IVV,20211210,472.74,471.14,472.81,468.42,468.25,0.96,5628149,2649929365.57,470.83
IVV,20211209,468.25,470.05,471.0,468.04,471.43,-0.67,5550895,2607490961.48,469.74
IVV,20211208,471.43,470.59,471.9,468.71,470.19,0.26,4992024,2348020952.51,470.35
IVV,20211207,470.19,466.28,470.75,466.23,460.62,2.08,6658953,3126931193.19,469.58
IVV,20211206,460.62,458.01,462.62,455.38,455.14,1.2,6552875,3012364369.89,459.7
IVV,20211203,455.14,460.96,462.09,450.74,459.26,-0.9,9924055,4507267901.4,454.18
IVV,20211202,459.26,452.52,460.88,452.11,452.29,1.54,10040856,4599035664.79,458.03
IVV,20211201,452.29,463.45,466.51,452.07,457.63,-1.17,7944973,3662822676.2,461.02
IVV,20211130,457.63,463.91,465.88,457.13,466.5,-1.9,9778430,4501319838.47,460.33
IVV,20211129,466.5,465.91,468.42,463.6,460.62,1.28,5482977,2556926669.16,466.34
IVV,20211126,460.62,464.23,465.73,459.6,471.28,-2.26,7263781,3354190995.09,461.77
IVV,20211124,471.28,468.01,471.47,467.05,470.06,0.26,4664109,2190272909.05,469.6
IVV,20211123,470.06,469.19,470.95,466.31,469.41,0.14,8485547,3975820652.19,468.54
IVV,20211122,469.41,472.73,475.5,469.24,470.82,-0.3,4286297,2028122762.46,473.16
IVV,20211119,470.82,471.45,472.82,470.4,471.59,-0.16,3349764,1579106251.16,471.41
IVV,20211118,471.59,471.14,471.9,468.27,470.04,0.33,2912781,1370865249.51,470.64
IVV,20211117,470.04,470.92,471.08,469.34,471.15,-0.24,4846133,2278739063.92,470.22
IVV,20211116,471.15,469.06,472.38,468.97,469.28,0.4,3959241,1865732417.93,471.23
IVV,20211115,469.28,470.59,470.68,468.12,469.16,0.03,2947076,1383206112.58,469.35
IVV,20211112,469.16,467.03,469.72,465.97,465.73,0.74,2710648,1269456173.98,468.32
IVV,20211111,465.73,467.07,467.12,465.61,465.54,0.04,3459950,1613056404.2,466.21
IVV,20211110,465.54,467.47,469.25,463.88,469.25,-0.79,4230344,1974414960.32,466.73
IVV,20211109,469.25,471.22,471.44,467.74,470.89,-0.35,3518981,1650351415.67,468.99
IVV,20211108,470.89,471.57,472.1,470.08,470.4,0.1,2962977,1395536863.18,470.99
IVV,20211105,470.4,471.18,472.54,468.79,468.75,0.35,4361067,2053720823.79,470.92
IVV,20211104,468.75,467.21,468.86,466.84,466.61,0.46,3039933,1422483813.31,467.93
IVV,20211103,466.61,463.14,466.97,462.68,463.76,0.61,2916130,1354583706.56,464.51
IVV,20211102,463.76,462.08,464.05,461.92,461.94,0.39,3282790,1520964076.14,463.31
IVV,20211101,461.94,462.13,462.52,460.02,460.99,0.21,2914779,1344285989.66,461.2
IVV,20211029,460.99,457.7,461.39,457.38,460.12,0.19,4175289,1920364886.45,459.94
IVV,20211028,460.12,457.29,460.2,457.27,455.74,0.96,2464664,1132002848.61,459.29
IVV,20211027,455.74,458.26,458.95,455.67,457.78,-0.45,2507097,1147143166.61,457.56
IVV,20211026,457.78,458.98,460.29,457.38,457.26,0.11,2550487,1170332328.85,458.87
IVV,20211025,457.26,456.07,457.7,454.17,454.88,0.52,2065687,943105140.38,456.56
IVV,20211022,454.88,455.0,456.46,452.83,455.43,-0.12,3756671,1708643327.49,454.83
IVV,20211021,455.43,453.55,455.64,453.1,454.25,0.26,4878918,2216522501.53,454.31
IVV,20211020,454.25,452.87,454.52,452.78,452.51,0.38,2735756,1241479534.34,453.8
IVV,20211019,452.51,450.73,452.51,450.06,448.98,0.79,2727783,1231885051.67,451.61
IVV,20211018,448.98,445.72,449.29,445.0,447.68,0.29,2692867,1206018501.23,447.86
IVV,20211015,447.68,446.55,448.0,445.84,444.27,0.77,3719979,1663764253.33,447.25
IVV,20211014,444.27,440.83,444.39,440.29,436.79,1.71,3594825,1592807642.89,443.08
IVV,20211013,436.79,436.37,437.74,433.23,435.24,0.36,5344309,2327333056.38,435.48
IVV,20211012,435.24,437.39,437.77,434.48,436.34,-0.25,4986676,2174728898.07,436.11
IVV,20211011,436.34,438.85,441.97,436.31,439.62,-0.75,2829041,1243293783.64,439.48
IVV,20211008,439.62,441.19,441.59,438.92,440.27,-0.15,3056545,1345887970.8,440.33
IVV,20211007,440.27,440.13,443.39,439.9,436.65,0.83,4110914,1816786130.52,441.94
IVV,20211006,436.65,430.98,436.82,429.21,434.8,0.43,5125738,2218806348.36,432.88
IVV,20211005,434.8,431.97,437.17,431.09,430.29,1.05,4738520,2063387159.83,435.45
IVV,20211004,430.29,434.69,435.61,428.0,435.95,-1.3,7910953,3408317097.06,430.84
IVV,20211001,435.95,432.7,437.73,428.94,430.82,1.19,6784031,2938573649.41,433.16
IVV,20210930,430.82,437.7,438.47,430.6,436.22,-1.24,7705340,3344610470.6,434.06
IVV,20210929,436.22,436.89,438.73,435.55,435.47,0.17,4173879,1824640380.26,437.16
IVV,20210928,435.47,441.43,441.75,434.64,444.34,-2.0,7588746,3316969390.61,437.09
IVV,20210927,444.34,444.54,445.77,443.61,445.74,-0.31,3175881,1412381609.38,444.72
IVV,20210924,445.74,443.16,446.4,442.93,446.58,-0.19,3434998,1528536393.72,444.99
IVV,20210923,446.58,443.25,448.29,442.98,441.29,1.2,4244535,1896206664.41,446.74
IVV,20210922,441.29,439.46,443.41,438.42,436.98,0.99,4928969,2175792074.74,441.43
IVV,20210921,436.98,439.89,441.25,436.42,437.23,-0.06,6327274,2775214064.41,438.61
