ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
QQQ,20230316,306.81,298.0,307.18,297.19,298.93,2.64,98556813,29940048913.46,303.78
QQQ,20230315,298.93,294.71,299.27,293.24,297.37,0.52,83631563,24774830233.68,296.24
QQQ,20230314,297.37,294.31,297.93,293.45,290.69,2.3,73602563,21772360912.57,295.81
QQQ,20230313,290.69,286.73,294.47,285.19,288.55,0.74,97123625,28277297695.98,291.15
QQQ,20230310,288.55,292.83,294.35,287.38,292.66,-1.4,98593563,28612184242.91,290.2
QQQ,20230309,292.66,298.33,300.98,291.83,297.82,-1.73,71456688,21188338554.89,296.52
QQQ,20230308,297.82,296.77,298.43,294.88,296.34,0.5,50876266,15102153026.74,296.84
QQQ,20230307,296.34,300.07,301.01,295.72,300.02,-1.23,65955750,19646214848.87,297.87
QQQ,20230306,300.02,300.94,304.0,299.82,299.68,0.11,56736293,17117627818.47,301.71
QQQ,20230303,299.68,295.39,299.92,294.87,293.61,2.07,60511540,18015907772.39,297.73
QQQ,20230302,293.61,288.66,294.43,288.37,291.2,0.83,53738559,15646881573.71,291.17
QQQ,20230301,291.2,293.26,293.93,290.2,293.56,-0.8,58286973,17005252933.37,291.75
QQQ,20230228,293.56,293.3,296.12,292.96,293.94,-0.13,48243141,14207216667.21,294.49
QQQ,20230227,293.94,295.07,296.49,293.34,291.85,0.72,48995008,14427989202.03,294.48
QQQ,20230224,291.85,291.76,292.97,290.05,296.82,-1.67,74331938,21668177672.49,291.51
QQQ,20230223,296.82,297.97,298.13,292.55,294.25,0.87,69294438,20480161017.66,295.55
QQQ,20230222,294.25,294.62,296.36,292.56,294.03,0.07,51389239,15127180490.93,294.36
QQQ,20230221,294.03,297.26,298.73,293.89,301.16,-2.37,46526708,13768691037.74,295.93
QQQ,20230217,301.16,301.07,301.93,298.1,303.3,-0.71,58230731,17476171466.97,300.12
QQQ,20230216,303.3,304.38,308.43,303.15,309.1,-1.88,59498629,18214904332.2,306.14
QQQ,20230215,309.1,304.9,309.27,304.2,306.75,0.77,43427297,13329296606.48,306.93
QQQ,20230214,306.75,302.89,307.72,300.91,304.5,0.74,64079059,19523806981.99,304.68
QQQ,20230213,304.5,301.13,305.1,299.93,299.7,1.6,39636719,12027993066.25,303.46
QQQ,20230210,299.7,299.48,301.57,297.25,301.68,-0.66,50050106,14988259497.8,299.47
QQQ,20230209,301.68,308.84,308.99,300.2,304.37,-0.88,49137817,14961110055.51,304.47
QQQ,20230208,304.37,308.54,309.5,303.67,309.88,-1.78,56720860,17383503447.36,306.47
